index,typeID,size,attribute,minValue,maxValue,defaultValue,name
798,0,1,57,0,1,1,g_config.avoid_obstacle_limit_cfg.low_speed_cmpen_enable
799,8,4,55,0,35,35,g_config.avoid_obstacle_limit_cfg.low_speed_cmpen_atti
800,8,4,54,0,5,3,g_config.avoid_obstacle_limit_cfg.low_speed_cmpen_vel
801,0,1,58,0,1,0,g_config.avoid_obstacle_limit_cfg.large_wind_cmpen_enable
802,0,1,28,0,1,0,g_cfg_debug.overshot_enable
803,0,1,53,0,1,0,g_config.avoid_obstacle_limit_cfg.dynamic_cfg_enable
804,8,4,43,0,5,1,g_config.avoid_obstacle_limit_cfg.safe_dis
805,8,4,35,0.5,10,3,g_config.waypoint_cfg.max_vert_vel
806,8,4,36,1,20,15,g_config.waypoint_cfg.max_horiz_vel
807,8,4,40,5,300,25,g_config.waypoint_cfg.max_auto_yaw_rate
808,8,4,35,1,5,3,g_config.waypoint_cfg.max_line_acc
809,8,4,36,1,5,3,g_config.waypoint_cfg.max_curve_acc
810,0,1,46,0,1,0,g_config.waypoint_cfg.one_key_stop_con_fly_en
811,0,1,46,0,1,0,g_config.waypoint_cfg.multi_vert_ctrl_type_en
812,0,1,37,0,2,0,g_config.waypoint_cfg.vert_ctrl_type
813,0,1,40,0,1,0,g_config.waypoint_cfg.ref_h_ctrl_enable
814,8,4,37,1.5,20,2,g_config.waypoint_cfg.tgt_ref_height
815,8,4,38,0.1,10,8,g_config.waypoint_cfg.ref_h_ctrl_gain
816,8,4,38,-4,-0.1,-3,g_config.waypoint_cfg.ref_ctrl_vel_up
817,8,4,40,0.1,3,0.5,g_config.waypoint_cfg.ref_ctrl_vel_down
818,0,1,41,0,1,0,g_config.bat_config.tracking_low_bat_act
819,0,1,41,0,1,0,g_config.bat_config.pointing_low_bat_act
820,8,4,29,5,10,5,g_config.home_lock.min_fence
821,8,4,32,10,165,30,g_config.home_lock.fence_buffer
822,0,1,45,0,1,1,g_config.hotpoint.battery_low_go_home_enable
823,0,1,30,0,1,1,g_config.hotpoint.enable_mode
824,0,1,31,0,1,0,g_config.hotpoint.auto_recover
825,0,1,31,0,1,0,g_config.hotpoint.limit_height
826,8,4,31,0,200,70,g_config.hotpoint.max_yaw_rate
827,8,4,34,0,20,10,g_config.hotpoint.max_tangent_vel
828,8,4,29,5,10,5,g_config.hotpoint.min_radius
829,8,4,29,100,10000,10000,g_config.hotpoint.max_radius
830,8,4,31,1,10,2,g_config.hotpoint.max_vert_vel
831,8,4,33,1,20,3,g_config.hotpoint.max_radius_vel
832,8,4,29,1,10,5,g_config.hotpoint.min_height
833,8,4,26,1,10,2.5,g_config.hotpoint.max_acc
834,8,4,31,100,100000,10000,g_config.hotpoint.max_distance
835,8,4,27,0.001,10,0.7,g_config.hotpoint.pos_gain
836,8,4,27,0.001,10,0.15,g_config.hotpoint.vel_gain
837,8,4,35,1,50,5,g_config.hotpoint.centripetal_gain
838,8,4,28,1,10,2,g_config.hotpoint.cmd_slope
839,8,4,31,1,10,3,g_config.hotpoint.output_slope
840,8,4,32,1,20,3,g_config.hotpoint.tgt_vel_slope
841,0,1,39,0,100,2,g_config.bat_config.user_set_smart_bat
842,6,4,29,0,0,0,g_config.bat_config.vol_ceof
843,0,1,40,0,1,0,g_config.mag_cfg.mag_filter_type.enable
844,8,4,38,1,250,50,g_config.mag_cfg.mag_filter_type.w_fs
845,8,4,41,1,250,20,g_config.mag_cfg.mag_filter_type.w_fstop
846,8,4,38,1,250,30,g_config.mag_cfg.mag_filter_type.w_dB
847,0,1,44,0,1,0,g_config.mag_cfg.mag_cali_switch.adv_enable
848,8,4,45,0.1,10,0.68,g_config.imu_para_cfg.baro_cfg.pos_baro_gain
849,8,4,45,0.1,10,0.62,g_config.imu_para_cfg.baro_cfg.vel_baro_gain
850,8,4,45,0.1,1,0.998,g_config.imu_para_cfg.baro_cfg.acc_baro_gain
851,8,4,52,0.1,10,0.1,g_config.imu_para_cfg.baro_cfg.acc_bias_baro_p_gain
852,8,4,52,0,1,0,g_config.imu_para_cfg.baro_cfg.acc_bias_baro_i_gain
853,8,4,46,1,250,200,g_config.imu_para_cfg.imu_para_filter.w_fstop
854,8,4,43,1,250,30,g_config.imu_para_cfg.imu_para_filter.w_As
855,8,4,43,1,150,16,g_config.imu_para_cfg.imu_para_filter.a_fc
856,8,4,43,1,1000,100,g_config.imu_para_cfg.imu_para_filter.a_fz
857,8,4,46,10,1000,50,g_config.imu_para_cfg.imu_para_filter.w_bp_fp
858,8,4,46,10,1000,350,g_config.imu_para_cfg.imu_para_filter.w_bp_fs
859,8,4,66,1,80,30,g_config.imu_para_cfg.imu_para_filter.baro_filter_config.press_fc
860,0,1,50,0,5,2,g_config.imu_para_cfg.imu_adv_func.vo_source_type
861,0,1,63,0,1,0,g_config.imu_para_cfg.imu_adv_func.vo_vel_with_large_tilt_deny
862,0,1,62,0,1,0,g_config.imu_para_cfg.imu_adv_func.vo_vel_strong_outlier_deny
863,0,1,55,0,1,0,g_config.imu_para_cfg.imu_adv_func.vo_vel_with_3m_deny
864,0,1,57,0,1,0,g_config.imu_para_cfg.imu_adv_func.vo_vel_pg_flag_couple
865,0,1,57,0,1,1,g_config.imu_para_cfg.imu_adv_func.fusion_switch_gnss_hp
866,0,1,57,0,1,1,g_config.imu_para_cfg.imu_adv_func.fusion_switch_gnss_hv
867,0,1,57,0,1,1,g_config.imu_para_cfg.imu_adv_func.fusion_switch_gnss_vp
868,0,1,57,0,1,0,g_config.imu_para_cfg.imu_adv_func.fusion_switch_gnss_vv
869,0,1,57,0,1,1,g_config.imu_para_cfg.imu_adv_func.fusion_switch_vodm_hp
870,0,1,57,0,1,1,g_config.imu_para_cfg.imu_adv_func.fusion_switch_vodm_hv
871,0,1,57,0,1,1,g_config.imu_para_cfg.imu_adv_func.fusion_switch_vodm_vp
872,0,1,57,0,1,1,g_config.imu_para_cfg.imu_adv_func.fusion_switch_vodm_vv
873,0,1,57,0,1,1,g_config.imu_para_cfg.imu_adv_func.fusion_switch_vodm_vh
874,0,1,59,0,1,1,g_config.imu_para_cfg.imu_adv_func.fusion_switch_rtks_hp_p
875,0,1,59,0,1,0,g_config.imu_para_cfg.imu_adv_func.fusion_switch_rtks_hp_s
876,0,1,57,0,1,0,g_config.imu_para_cfg.imu_adv_func.fusion_switch_rtks_hv
877,0,1,59,0,1,1,g_config.imu_para_cfg.imu_adv_func.fusion_switch_rtks_vp_p
878,0,1,59,0,1,0,g_config.imu_para_cfg.imu_adv_func.fusion_switch_rtks_vp_s
879,0,1,57,0,1,0,g_config.imu_para_cfg.imu_adv_func.fusion_switch_rtks_vv
880,0,1,58,0,1,0,g_config.imu_para_cfg.imu_adv_func.fusion_switch_rtks_yaw
881,0,1,57,0,1,1,g_config.imu_para_cfg.imu_adv_func.fusion_switch_usnc_vp
882,0,1,57,0,1,1,g_config.imu_para_cfg.imu_adv_func.fusion_switch_baro_vp
883,0,1,58,0,1,1,g_config.imu_para_cfg.imu_adv_func.fusion_switch_magn_yaw
884,4,1,54,-128,128,35,g_config.imu_para_cfg.imu_adv_func.delay_tick_gnss_hp
885,4,1,54,-128,128,55,g_config.imu_para_cfg.imu_adv_func.delay_tick_gnss_hv
886,4,1,54,-128,128,35,g_config.imu_para_cfg.imu_adv_func.delay_tick_gnss_vp
887,4,1,54,-128,128,55,g_config.imu_para_cfg.imu_adv_func.delay_tick_gnss_vv
888,4,1,54,-128,128,0,g_config.imu_para_cfg.imu_adv_func.delay_tick_vodm_hp
889,4,1,54,-128,128,0,g_config.imu_para_cfg.imu_adv_func.delay_tick_vodm_hv
890,4,1,54,-128,128,0,g_config.imu_para_cfg.imu_adv_func.delay_tick_vodm_vp
891,4,1,54,-128,128,0,g_config.imu_para_cfg.imu_adv_func.delay_tick_vodm_vv
892,4,1,54,-128,128,0,g_config.imu_para_cfg.imu_adv_func.delay_tick_vodm_vh
893,4,1,56,-128,128,60,g_config.imu_para_cfg.imu_adv_func.delay_tick_rtks_hp_p
894,4,1,56,-128,128,60,g_config.imu_para_cfg.imu_adv_func.delay_tick_rtks_hp_s
895,4,1,54,-128,128,60,g_config.imu_para_cfg.imu_adv_func.delay_tick_rtks_hv
896,4,1,56,-128,128,40,g_config.imu_para_cfg.imu_adv_func.delay_tick_rtks_vp_p
897,4,1,56,-128,128,60,g_config.imu_para_cfg.imu_adv_func.delay_tick_rtks_vp_s
898,4,1,54,-128,128,60,g_config.imu_para_cfg.imu_adv_func.delay_tick_rtks_vv
899,4,1,55,-128,128,60,g_config.imu_para_cfg.imu_adv_func.delay_tick_rtks_yaw
900,4,1,54,-128,128,0,g_config.imu_para_cfg.imu_adv_func.delay_tick_usnc_vp
901,4,1,54,-128,128,0,g_config.imu_para_cfg.imu_adv_func.delay_tick_baro_vp
902,4,1,55,-128,128,5,g_config.imu_para_cfg.imu_adv_func.delay_tick_magn_yaw
903,4,1,57,0,128,65,g_config.imu_para_cfg.imu_adv_func.thermostatic_temp_imu
904,0,1,56,0,255,50,g_config.imu_para_cfg.imu_adv_func.ground_effect_height
905,0,1,38,0,255,62,g_config.gyr_acc_cfg.msc_require_side
906,0,1,34,0,255,0,g_cfg_debug.motor.test_output_bit
907,0,1,36,0,255,7,g_cfg_debug.motor.test_output_timer
908,0,1,46,0,1,0,g_cfg_debug.motor.factory_output_test_request
909,0,1,35,0,1,1,g_config.fdi_open.compass_fdi_open
910,0,1,31,0,1,1,g_config.fdi_open.gps_fdi_open
911,0,1,32,0,1,1,g_config.fdi_open.gyro_fdi_open
912,0,1,31,0,1,1,g_config.fdi_open.acc_fdi_open
913,0,1,32,0,1,1,g_config.fdi_open.baro_fdi_open
914,0,1,33,0,1,0,g_config.fdi_open.motor_fdi_open
915,0,1,36,0,1,0,g_config.fdi_open.motor_kf_fdi_open
916,0,1,37,0,1,0,g_config.fdi_open.motor_rls_fdi_open
917,0,1,37,0,1,0,g_config.fdi_open.motor_esc_fdi_open
918,0,1,38,0,1,0,g_config.fdi_open.motor_ctrl_fdi_open
919,0,1,41,0,1,1,g_config.fdi_open.esc_unbalance_fdi_open
920,0,1,40,0,1,0,g_config.fdi_open.esc_ppm_recv_fdi_open
921,0,1,41,0,1,1,g_config.fdi_open.esc_recv_test_fdi_open
922,0,1,32,0,1,1,g_config.fdi_open.ahrs_fdi_open
923,0,1,37,0,1,1,g_config.fdi_open.ahrs_init_fdi_open
924,0,1,17,0,1,0,geo_mag_fdi_open
925,0,1,32,0,1,1,g_config.fdi_open.ctrl_fdi_open
926,0,1,39,0,1,1,g_config.fdi_open.ctrl_impact_fdi_open
927,0,1,40,0,1,0,g_config.fdi_open.ctrl_vibrate_fdi_open
928,0,1,37,0,1,0,g_config.fdi_open.acc_multi_fdi_open
929,0,1,38,0,1,0,g_config.fdi_open.gyro_multi_fdi_open
930,0,1,38,0,1,0,g_config.fdi_open.baro_multi_fdi_open
931,0,1,41,0,1,1,g_config.fdi_open.compass_multi_fdi_open
932,0,1,37,0,1,0,g_config.fdi_open.gps_multi_fdi_open
933,0,1,36,0,1,0,g_config.fdi_open.ns_multi_fdi_open
934,0,1,38,0,1,0,g_config.fdi_open.ns_multi_w_fdi_open
935,0,1,39,0,1,0,g_config.fdi_open.ns_multi_ag_fdi_open
936,0,1,39,0,1,0,g_config.fdi_open.ns_multi_vg_fdi_open
937,0,1,41,0,1,0,g_config.fdi_open.ns_multi_alti_fdi_open
938,0,1,40,0,1,0,g_config.fdi_open.ns_multi_pos_fdi_open
939,0,1,42,0,1,0,g_config.fdi_open.ns_multi_eular_fdi_open
940,0,1,42,0,1,0,g_config.fdi_open.imu_module_install_open
941,0,1,35,0,1,0,g_config.fdi_open.mag_dis_stop_fly
942,0,1,34,0,1,0,g_config.fdi_open.fit_test_enable
943,0,1,27,0,1,0,g_config.fdi_open.fit_open
944,2,4,33,0,4294967295,0,g_config.fdi_inject.typical_case
945,0,1,23,0,255,0,g_cfg_debug.hmi_action
946,0,1,25,0,1,0,g_config.fdi_switch.open
947,0,1,24,0,2,0,g_config.fdi_switch.way
948,0,1,37,0,5,0,g_config.fdi_switch.ns.default_index
949,0,1,30,0,1,1,g_config.fdi_switch.ns.on_off
950,0,1,32,0,1,1,g_config.fdi_switch.ns.with_fdi
951,0,1,30,0,1,1,g_config.fdi_switch.ns.by_fdi
952,0,1,35,0,1,0,g_config.fdi_switch.ns.random_test
953,0,1,42,0,2,0,g_config.fdi_switch.compass.default_index
954,0,1,35,0,1,1,g_config.fdi_switch.compass.on_off
955,0,1,37,0,1,1,g_config.fdi_switch.compass.with_fdi
956,0,1,35,0,1,1,g_config.fdi_switch.compass.by_fdi
957,0,1,40,0,1,0,g_config.fdi_switch.compass.random_test
958,0,1,38,0,2,0,g_config.fdi_switch.gps.default_index
959,0,1,31,0,1,1,g_config.fdi_switch.gps.on_off
960,0,1,33,0,1,1,g_config.fdi_switch.gps.with_fdi
961,0,1,31,0,1,1,g_config.fdi_switch.gps.by_fdi
962,0,1,36,0,1,0,g_config.fdi_switch.gps.random_test
963,0,1,39,0,2,0,g_config.fdi_switch.baro.default_index
964,0,1,32,0,1,1,g_config.fdi_switch.baro.on_off
965,0,1,34,0,1,1,g_config.fdi_switch.baro.with_fdi
966,0,1,32,0,1,1,g_config.fdi_switch.baro.by_fdi
967,0,1,37,0,1,0,g_config.fdi_switch.baro.random_test
968,0,1,38,0,2,0,g_config.fdi_switch.acc.default_index
969,0,1,31,0,1,1,g_config.fdi_switch.acc.on_off
970,0,1,33,0,1,1,g_config.fdi_switch.acc.with_fdi
971,0,1,31,0,1,1,g_config.fdi_switch.acc.by_fdi
972,0,1,36,0,1,0,g_config.fdi_switch.acc.random_test
973,0,1,39,0,2,0,g_config.fdi_switch.gyro.default_index
974,0,1,32,0,1,1,g_config.fdi_switch.gyro.on_off
975,0,1,34,0,1,1,g_config.fdi_switch.gyro.with_fdi
976,0,1,32,0,1,1,g_config.fdi_switch.gyro.by_fdi
977,0,1,37,0,1,0,g_config.fdi_switch.gyro.random_test
978,0,1,38,0,1,0,g_config.fdi_open.without_gps_allowed
979,0,1,38,0,1,0,g_config.fdi_open.without_mag_allowed
980,0,1,46,0,1,0,g_config.fdi_open.close_auto_stop_motor_check
981,0,1,42,0,1,0,g_config.fdi_open.auto_echo_function_open
982,8,4,25,0,10000,50,mag_noise_test_threshold
983,0,1,30,0,255,0,g_status.acc_gyro[1].cali_cnt
984,4,1,27,0,255,0,g_status.acc_gyro[1].state
985,0,1,30,0,255,0,g_status.acc_gyro[2].cali_cnt
986,4,1,27,0,255,0,g_status.acc_gyro[2].state
987,0,1,30,0,255,0,g_status.acc_gyro[0].cali_cnt
988,4,1,27,0,255,0,g_status.acc_gyro[0].state
989,0,1,32,0,255,0,g_status.acc_gyro[0].temp_ready
990,8,4,31,0,255,0,g_status.acc_gyro[0].gyro_temp
991,0,1,40,0,2,2,g_config.cali_switch.imu_propeller_cali
992,0,1,42,0,1,0,g_config.cali_switch.imu_propeller_circle
993,0,1,36,0,255,0,g_status.all_gyr_acc.need_cali_type
994,0,1,38,0,255,0,g_status.all_gyr_acc.msc_sampled_side
995,0,1,38,0,255,0,g_status.all_gyr_acc.msc_current_side
996,0,1,30,0,255,0,g_status.all_gyr_acc.cali_cnt
997,4,1,32,0,255,0,g_status.all_gyr_acc.cali_state
998,0,1,51,0,255,0,g_status.topology_verify.user_interface.imu_status
999,0,1,51,0,255,0,g_status.topology_verify.user_interface.mag_status
1000,0,1,32,0,1,0,g_cfg_debug.check_config_module
1001,0,1,45,0,100,100,g_cfg_debug.motor_output_percentage_debug[0]
1002,0,1,45,0,100,100,g_cfg_debug.motor_output_percentage_debug[1]
1003,0,1,45,0,100,100,g_cfg_debug.motor_output_percentage_debug[2]
1004,0,1,45,0,100,100,g_cfg_debug.motor_output_percentage_debug[3]
1005,0,1,45,0,100,100,g_cfg_debug.motor_output_percentage_debug[4]
1006,0,1,45,0,100,100,g_cfg_debug.motor_output_percentage_debug[5]
1007,0,1,45,0,100,100,g_cfg_debug.motor_output_percentage_debug[6]
1008,0,1,45,0,100,100,g_cfg_debug.motor_output_percentage_debug[7]
1009,0,1,39,0,1,0,g_config.stop_motor.enable_motor_debug
1010,0,1,36,0,255,0,g_config.stop_motor.stop_motor_bits
1011,8,4,32,-5,5,0.03,g_config.air_est.orth_gain_left
1012,8,4,33,-5,5,0.03,g_config.air_est.orth_gain_right
1013,8,4,33,-5,5,0.01,g_config.air_est.tang_gain_front
1014,8,4,32,-5,5,0.01,g_config.air_est.tang_gain_back
1015,8,4,24,0,5,0.4,g_config.air_est.gain_0
1016,8,4,24,0,5,1,g_config.air_est.gain_1
1017,8,4,24,0,5,0.6,g_config.air_est.gain_2
1018,8,4,24,0,5,0.8,g_config.air_est.gain_3
1019,8,4,20,0,10,0.05,g_config.air_est.fc
1020,8,4,33,0,50,6,g_config.air_est.big_wind_level1
1021,8,4,33,0,50,9,g_config.air_est.big_wind_level2
1022,8,4,34,-10000,100,-865.799988,g_config.air_est.acc2speed_gain_x
1023,8,4,34,-10000,100,-1031.5,g_config.air_est.acc2speed_gain_y
1024,8,4,34,-2,2,0.6,g_config.air_est.motor_start_comp
1025,8,4,32,-2,2,0,g_config.air_est.gear_hide_comp
1026,0,1,40,0,1,1,g_config.air_est.airspeed_compensate_en
1027,0,1,40,0,1,0,g_config.air_est.air_comp_gps_height_en
1028,8,4,26,5,20,10,g_config.fw_cfg.max_speed
1029,8,4,27,0.1,100,1,g_config.fw_cfg.min_radius
1030,8,4,28,0,2,0.2,g_config.fw_cfg.smooth_freq
1031,8,4,33,0,5,0.5,g_config.fw_cfg.roll_smooth_freq
1032,1,2,47,0,15000,5000,g_config.factory_test_cfg.gyro_x_vib_threshold
1033,1,2,47,0,15000,3000,g_config.factory_test_cfg.gyro_y_vib_threshold
1034,1,2,46,0,10000,130,g_config.factory_test_cfg.acc_z_vib_threshold
1035,0,1,49,0,100,10,g_config.factory_test_cfg.roll_install_threshold
1036,0,1,50,0,100,15,g_config.factory_test_cfg.pitch_install_threshold
1037,0,1,48,0,100,10,g_config.factory_test_cfg.yaw_install_threshold
1038,0,1,49,0,100,5,g_config.factory_test_cfg.hover_thrust_threshold
1039,0,1,33,0,1,1,g_config.factory_test_cfg.enable
1040,1,2,32,0,255,0,g_cfg_debug.general.sim_flag[0]
1041,1,2,32,0,255,0,g_cfg_debug.general.sim_flag[1]
1042,1,2,32,0,255,0,g_cfg_debug.general.sim_flag[2]
1043,1,2,32,0,255,0,g_cfg_debug.general.sim_flag[3]
1044,8,4,31,-10000,10000,0,g_cfg_debug.general.sim_var[0]
1045,8,4,31,-10000,10000,0,g_cfg_debug.general.sim_var[1]
1046,8,4,31,-10000,10000,0,g_cfg_debug.general.sim_var[2]
1047,8,4,31,-10000,10000,0,g_cfg_debug.general.sim_var[3]
1048,0,1,29,0,1,0,g_cfg_debug.app_enter_sports
1049,0,1,16,0,255,0,ui_rc_view_mode
1050,0,1,32,0,255,0,g_cfg_debug.mag_adv_cali_cmd[0]
1051,0,1,40,0,100,0,g_status.mag_adv_cali_status[0].process
1052,0,1,39,0,255,0,g_status.mag_adv_cali_status[0].status
1053,0,1,37,0,255,0,g_status.mag_adv_cali_status[0].item
1054,0,1,32,0,255,0,g_cfg_debug.mag_adv_cali_cmd[1]
1055,0,1,40,0,100,0,g_status.mag_adv_cali_status[1].process
1056,0,1,39,0,255,0,g_status.mag_adv_cali_status[1].status
1057,0,1,37,0,255,0,g_status.mag_adv_cali_status[1].item
1058,0,1,32,0,255,0,g_cfg_debug.mag_adv_cali_cmd[2]
1059,0,1,40,0,100,0,g_status.mag_adv_cali_status[2].process
1060,0,1,39,0,255,0,g_status.mag_adv_cali_status[2].status
1061,0,1,37,0,255,0,g_status.mag_adv_cali_status[2].item
1062,0,1,32,0,255,0,g_status.have_mag_adv_para_flag
1063,0,1,31,0,255,2,g_config.mag_cfg.need_cur_cali
1064,0,1,40,0,1,0,g_config.mag_cfg.adjust_gain_when_start
1065,0,1,39,0,1,0,g_config.mag_cfg.not_normal_stop_motor
1066,0,1,31,0,1,0,g_config.mag_cfg.is_old_p4_mag
1067,0,1,28,0,255,21,g_config.mag_cfg.check_type
1068,0,1,32,0,255,21,g_config.gyr_acc_cfg.check_type
1069,0,1,29,0,255,21,g_config.baro_cfg.check_type
1070,0,1,28,0,255,21,g_config.gps_cfg.check_type
1071,0,1,33,0,255,21,g_config.imu_para_cfg.check_type
1072,8,4,28,1,7,5,g_config.farm.max_vel_limit
1073,8,4,32,0.1,10,1,g_config.farm.flow_speed_per_mu
1074,8,4,25,0.1,4,0.7,g_config.farm.flow_speed
1075,8,4,29,0.1,0.62,0.45,g_config.farm.flow_speed_max
1076,8,4,29,0.1,0.62,0.32,g_config.farm.flow_speed_min
1077,0,1,38,0,1,1,g_config.farm.flow_speed_remap_enable
1078,8,4,28,3,10,5,g_config.farm.ridges_rang_y
1079,0,1,23,0,1,0,g_config.farm.set_pt_a
1080,0,1,23,0,1,0,g_config.farm.set_pt_b
1081,0,1,43,0,2,0,g_config.farm.open_no_pesticide_protection
1082,8,4,26,0.1,8,1,g_config.farm.vel_level_0
1083,8,4,26,0.1,8,3,g_config.farm.vel_level_1
1084,8,4,26,0.1,8,5,g_config.farm.vel_level_2
1085,8,4,26,0.1,8,7,g_config.farm.vel_level_3
1086,0,1,28,0,3,2,g_config.farm.cur_vel_level
1087,0,1,29,0,1,0,g_config.farm.m_plus_disable
1088,0,1,23,0,2,0,g_config.farm.yaw_mode
1089,8,4,34,1,8,7,g_config.farm.max_mp_vel_for_sbus
1090,0,1,43,0,2,0,g_config.farm.assit_mode_unlock_yaw_enable
1091,0,1,20,0,1,0,mass_est_cali_start
1092,8,4,18,0.1,100,14.5,mass_est_net_mass
1093,0,1,30,0,100,4,g_cfg_debug.wp_setting.length
1094,0,1,40,0,255,4,g_cfg_debug.wp_setting.action_on_finish
1095,0,1,40,0,255,2,g_cfg_debug.wp_setting.mission_exec_num
1096,0,1,32,0,255,0,g_cfg_debug.wp_setting.yaw_mode
1097,0,1,34,0,255,1,g_cfg_debug.wp_setting.trace_mode
1098,0,1,41,0,255,0,g_cfg_debug.wp_setting.action_on_rc_lost
1099,8,4,37,0,20,7,g_cfg_debug.wp_setting.vel_cmd_range
1100,8,4,32,0,20,2,g_cfg_debug.wp_setting.idle_vel
1101,0,1,14,0,1,1,FL_SIM_POS_EN
1102,0,1,18,0,1,0,FL_TEST_DB_ENABLE
1103,6,4,15,-2147483648,2147483647,22514949,FL_TEST_DB_LAT
1104,6,4,15,-2147483648,2147483647,113889685,FL_TEST_DB_LON
1105,2,4,18,0,4294967295,450,FL_TEST_DB_RADIUS
1106,0,1,62,0,1,0,g_config.airport_limit_cfg.cfg_enable[FLY_LIMIT_TYPE_AIRPORT]
1107,0,1,62,0,1,0,g_config.airport_limit_cfg.cfg_enable[FLY_LIMIT_TYPE_SPECIAL]
1108,2,4,58,0,65535,6000,g_config.airport_limit_cfg.cfg_r1[FLY_LIMIT_TYPE_AIRPORT]
1109,2,4,58,0,65535,30000,g_config.airport_limit_cfg.cfg_r1[FLY_LIMIT_TYPE_SPECIAL]
1110,2,4,58,0,65535,20,g_config.airport_limit_cfg.cfg_h1[FLY_LIMIT_TYPE_AIRPORT]
1111,2,4,58,0,65535,20,g_config.airport_limit_cfg.cfg_h1[FLY_LIMIT_TYPE_SPECIAL]
1112,8,4,61,0.2,89.800003,15,g_config.airport_limit_cfg.cfg_angle[FLY_LIMIT_TYPE_AIRPORT]
1113,8,4,61,0.2,89.800003,89.800003,g_config.airport_limit_cfg.cfg_angle[FLY_LIMIT_TYPE_SPECIAL]
1114,5,2,40,-1000,1000,0,g_config.gear_cfg.gear_sensor_offset[0]
1115,5,2,40,-1000,1000,0,g_config.gear_cfg.gear_sensor_offset[1]
1116,5,2,40,-1000,1000,0,g_config.gear_cfg.gear_sensor_offset[2]
1117,0,1,29,0,255,1,g_config.bat_config.sop_type
1118,0,1,52,0,1,1,g_config.bat_config.over_temperature_protect_enable
1119,0,1,39,0,100,0,g_config.bat_config.emergency_capacity
1120,1,2,38,2500,4000,3000,g_config.bat_config.emergency_voltage
1121,1,2,38,0,5000,100,g_config.bat_config.lower_limit_power
1122,0,1,45,0,1,1,g_config.bat_config.enable_new_smart_battery
1123,1,2,36,0,65535,10000,g_config.bat_config.go_home_current
1124,1,2,34,0,65535,1600,g_config.bat_config.max_bat_power
1125,5,2,44,-2000,2000,-100,g_config.bat_config.lower_limit_temperature
1126,0,1,43,0,1,0,g_config.bat_config.check_fake_single_mode
1127,0,1,40,0,1,0,g_config.bat_config.enable_cap2_portect
1128,0,1,53,0,1,0,g_config.bat_config.enable_smart_bat_landing_portect
1129,0,1,29,0,1,1,g_config.sim.reset_by_reboot
1130,0,1,23,1,2,2,g_config.sim.multi_fre
1131,0,1,27,0,1,0,g_config.sim.hil_mode_flag
1132,0,1,25,0,1,0,g_config.sim.hil_rc_type
1133,2,4,13,0,4294967295,20150906,SIM_GPS_DATE
1134,2,4,13,0,4294967295,120000,SIM_GPS_TIME
1135,6,4,13,-90000,90000,2000,SIM_GPS_HMSL
1136,8,4,39,0.2,100,1.2,sim_model_parameter.aircraft_para.mass
1137,8,4,45,0.002,10,0.011,sim_model_parameter.aircraft_para.inertia[0]
1138,8,4,45,0.002,10,0.011,sim_model_parameter.aircraft_para.inertia[1]
1139,8,4,45,0.002,10,0.022,sim_model_parameter.aircraft_para.inertia[2]
1140,8,4,45,0.08,1,0.225,sim_model_parameter.aircraft_para.arm_length
1141,5,2,40,100,10000,2000,sim_model_parameter.motor_para[0].I_max
1142,5,2,40,-10000,0,-100,sim_model_parameter.motor_para[0].I_min
1143,1,2,37,1000,20000,8000,sim_model_parameter.motor_para[0].kv
1144,1,2,43,410,4920,1230,sim_model_parameter.motor_para[0].volt_max
1145,8,4,48,0,0.01,0.000004,sim_model_parameter.motor_para[0].Inertia_motor
1146,8,4,47,0,0.01,0.00002,sim_model_parameter.motor_para[0].Inertia_prop
1147,0,1,42,0,150,6,sim_model_parameter.sensor_para.imu_delay
1148,0,1,43,0,150,6,sim_model_parameter.sensor_para.gyro_delay
1149,0,1,34,0,255,0,g_status.esc.Mx_connect_status[0]
1150,0,1,34,0,255,0,g_status.esc.Mx_connect_status[1]
1151,0,1,34,0,255,0,g_status.esc.Mx_connect_status[2]
1152,0,1,34,0,255,0,g_status.esc.Mx_connect_status[3]
1153,0,1,34,0,255,0,g_status.esc.Mx_connect_status[4]
1154,0,1,34,0,255,0,g_status.esc.Mx_connect_status[5]
1155,0,1,34,0,255,0,g_status.esc.Mx_connect_status[6]
1156,0,1,34,0,255,0,g_status.esc.Mx_connect_status[7]
1157,0,1,35,0,1,0,g_status.farm.app_stop_motor_start
1158,0,1,27,0,1,0,g_status.farm.clear_AB_msg
1159,0,1,24,0,255,0,g_status.exgps0_hw_type
1160,0,1,24,0,255,0,g_status.exgps1_hw_type
1161,0,1,24,0,255,0,g_status.exgps2_hw_type
1162,8,4,16,0,10000,0,mag0_mod_stdvar
1163,8,4,16,0,10000,0,mag1_mod_stdvar
1164,8,4,16,0,10000,0,mag2_mod_stdvar
1165,8,4,9,0,10000,0,mag0_mod
1166,8,4,9,0,10000,0,mag1_mod
1167,8,4,9,0,10000,0,mag2_mod
1168,0,1,22,0,1,0,mag0_noise_large_flag
1169,0,1,22,0,1,0,mag1_noise_large_flag
1170,0,1,22,0,1,0,mag2_noise_large_flag
